page_id,url,title,page_type,category,avg_views,avg_edits,words,creation_year,description
27676616,en.wikipedia.org/wiki/The_Walking_Dead_(TV_series),The_Walking_Dead_(TV_series),other,"arts, culture and entertainment",600736,31,8172,2010,American post-apocalyptic drama television series
7028414,en.wikipedia.org/wiki/Eddie_Redmayne,Eddie_Redmayne,biography,"arts, culture and entertainment",212309,18,1082,2006,English actor
44089815,en.wikipedia.org/wiki/Concussion_(2015_film),Concussion_(2015_film),other,"arts, culture and entertainment",101150,9,1758,2014,2015 American sports drama film directed by Peter Landesman
19379,en.wikipedia.org/wiki/Mahatma_Gandhi,Mahatma_Gandhi,biography,"arts, culture and entertainment",630964,25,19367,2001,pre-eminent leader of Indian nationalism during the British Raj (1869-1948)
706158,en.wikipedia.org/wiki/Wilbur_Scoville,Wilbur_Scoville,biography,STEM,14741,3,252,2004,American pharmacist
44662181,en.wikipedia.org/wiki/10_Cloverfield_Lane,10_Cloverfield_Lane,other,"arts, culture and entertainment",264831,30,2366,2014,2016 film by Dan Trachtenberg
9288,en.wikipedia.org/wiki/Elvis_Presley,Elvis_Presley,biography,"arts, culture and entertainment",560164,25,18685,2001,American singer and actor (1935–1977)
808470,en.wikipedia.org/wiki/Pincushion,Pincushion,other,"arts, culture and entertainment",13197,1,573,2004,small cushion used to store pins and needles
38482237,en.wikipedia.org/wiki/One-Punch_Man,One-Punch_Man,other,"arts, culture and entertainment",223347,27,2650,2013,media franchise
71870,en.wikipedia.org/wiki/Johnny_Depp,Johnny_Depp,biography,"arts, culture and entertainment",598114,17,7200,2002,"American actor, film producer, and musician"
6844407,en.wikipedia.org/wiki/Selena_Gomez,Selena_Gomez,biography,"arts, culture and entertainment",498570,36,6666,2006,"American singer, songwriter and actress"
4373640,en.wikipedia.org/wiki/Roman_Reigns,Roman_Reigns,biography,"arts, culture and entertainment",308816,37,5498,2006,"American professional wrestler, actor and Canadian football defensive tackle"
17173785,en.wikipedia.org/wiki/Heath_Ledger,Heath_Ledger,biography,"arts, culture and entertainment",503681,17,5782,2003,Australian actor
25886056,en.wikipedia.org/wiki/April_Ludgate,April_Ludgate,other,"arts, culture and entertainment",28862,3,1723,2010,Fictional character
47869290,en.wikipedia.org/wiki/Hailey_Baldwin,Hailey_Baldwin,biography,"arts, culture and entertainment",303548,24,1225,2015,American model and television personality
12153654,en.wikipedia.org/wiki/Elizabeth_II,Elizabeth_II,biography,history and geography,1528594,38,7371,2001,"queen of the UK, Canada, Australia, and New Zealand, and head of the Commonwealth of Nations"
154698,en.wikipedia.org/wiki/Will_Smith,Will_Smith,biography,"arts, culture and entertainment",501422,11,3257,2002,"American actor, film producer, and rapper"
14995351,en.wikipedia.org/wiki/Michael_Jackson,Michael_Jackson,biography,"arts, culture and entertainment",741635,52,12644,2001,American recording artist; singer and songwriter (1958-2009)
49540175,en.wikipedia.org/wiki/Supergirl_(U.S._TV_series),Supergirl_(U.S._TV_series),other,"arts, culture and entertainment",74684,0,3520,2016,
23529641,en.wikipedia.org/wiki/Domhnall_Gleeson,Domhnall_Gleeson,biography,"arts, culture and entertainment",169201,11,2005,2009,"Irish actor, film director and screenwriter"
175537,en.wikipedia.org/wiki/Netflix,Netflix,other,internet and game,406381,73,13969,2003,American multinational entertainment company
46644463,en.wikipedia.org/wiki/Quantico_(TV_series),Quantico_(TV_series),other,"arts, culture and entertainment",228472,39,4328,2015,2015 American drama thriller series
44253262,en.wikipedia.org/wiki/The_Walking_Dead_(season_6),The_Walking_Dead_(season_6),other,"arts, culture and entertainment",224760,32,2237,2014,season of television series
415175,en.wikipedia.org/wiki/Vin_Diesel,Vin_Diesel,biography,"arts, culture and entertainment",391229,6,1594,2003,"American actor, producer, director, and screenwriter"
31341,en.wikipedia.org/wiki/Tupac_Shakur,Tupac_Shakur,biography,"arts, culture and entertainment",572626,25,7021,2001,American rapper (1971–1996)
77767,en.wikipedia.org/wiki/The_Rise_and_Fall_of_Ziggy_Stardust_and_the_Spiders_from_Mars,The_Rise_and_Fall_of_Ziggy_Stardust_and_the_Spiders_from_Mars,other,"arts, culture and entertainment",50597,16,6897,2002,1972 studio album by David Bowie
48375799,en.wikipedia.org/wiki/DJ_Khaled,DJ_Khaled,biography,"arts, culture and entertainment",260480,15,2883,2006,"American DJ, record executive, record producer, and media personality"
9089624,en.wikipedia.org/wiki/List_of_Naruto:_Shippuden_episodes,List_of_Naruto:_Shippuden_episodes,other,"arts, culture and entertainment",330288,19,457,2007,episode list of the Japanese TV series
47585941,en.wikipedia.org/wiki/UFC_195,UFC_195,biography,sport,33948,4,440,2015,UFC mixed martial arts event in 2016
29383041,en.wikipedia.org/wiki/List_of_Running_Man_episodes,List_of_Running_Man_episodes,other,"arts, culture and entertainment",326809,56,157,2010,Wikimedia list article
34271398,en.wikipedia.org/wiki/Chris_Kyle,Chris_Kyle,biography,history and geography,315311,15,3229,2012,American war veteran and author
39562051,en.wikipedia.org/wiki/Carol_(film),Carol_(film),other,"arts, culture and entertainment",80414,21,7045,2013,2015 British-American romantic drama film directed by Todd Haynes
520846,en.wikipedia.org/wiki/Abe_Vigoda,Abe_Vigoda,biography,"arts, culture and entertainment",46331,10,1141,2004,American actor
2310146,en.wikipedia.org/wiki/Michael_B._Jordan,Michael_B._Jordan,biography,"arts, culture and entertainment",317569,25,1436,2005,American Dog Sitter
30368754,en.wikipedia.org/wiki/List_of_Sherlock_episodes,List_of_Sherlock_episodes,other,"arts, culture and entertainment",171630,11,2391,2011,Wikimedia list article
4689264,en.wikipedia.org/wiki/Australia,Australia,other,history and geography,608608,30,8817,2001,country in the Southern hemisphere
324,en.wikipedia.org/wiki/Academy_Awards,Academy_Awards,other,"arts, culture and entertainment",272754,30,6467,2001,awards given annually for excellence of cinematic achievements
48118543,en.wikipedia.org/wiki/Anti_(album),Anti_(album),other,"arts, culture and entertainment",76462,46,6325,2015,2016 studio album by Rihanna
31772741,en.wikipedia.org/wiki/One_Direction,One_Direction,other,"arts, culture and entertainment",299672,16,6126,2010,English-Irish boy band
46304986,en.wikipedia.org/wiki/1990_airlift_of_Indians_from_Kuwait,1990_airlift_of_Indians_from_Kuwait,other,history and geography,24820,5,372,2015,Emergency evacuation
19980263,en.wikipedia.org/wiki/Margot_Robbie,Margot_Robbie,biography,"arts, culture and entertainment",505512,23,4077,2008,Australian actress
403717,en.wikipedia.org/wiki/Space_Shuttle_Challenger_disaster,Space_Shuttle_Challenger_disaster,other,internet and game,168135,23,11814,2003,"in-flight breakup of spacecraft on January 28, 1986"
17782843,en.wikipedia.org/wiki/Lady_Gaga,Lady_Gaga,biography,"arts, culture and entertainment",643845,67,9179,2008,"American singer, songwriter, actress, and activist"
31870089,en.wikipedia.org/wiki/List_of_Suits_episodes,List_of_Suits_episodes,other,"arts, culture and entertainment",221124,12,228,2011,Wikimedia list article
39350301,en.wikipedia.org/wiki/The_100_(TV_series),The_100_(TV_series),other,"arts, culture and entertainment",333074,36,3403,2013,2014-2020 American science fiction television series
1054604,en.wikipedia.org/wiki/Emily_Blunt,Emily_Blunt,biography,"arts, culture and entertainment",402648,27,2994,2004,British actress
5042916,en.wikipedia.org/wiki/Canada,Canada,other,history and geography,678643,44,10261,2001,sovereign state in North America
54852687,en.wikipedia.org/wiki/Kiss_the_Girls,Kiss_the_Girls,other,"arts, culture and entertainment",17442,0,8,2017,Wikimedia disambiguation page
1718352,en.wikipedia.org/wiki/Philippe_Petit,Philippe_Petit,biography,other,98790,8,2150,2004,French high-wire artist
41974496,en.wikipedia.org/wiki/Captain_America:_Civil_War,Captain_America:_Civil_War,other,"arts, culture and entertainment",536783,63,9269,2014,2016 superhero film produced by Marvel Studios
618468,en.wikipedia.org/wiki/Nick_Saban,Nick_Saban,biography,sport,154356,36,7811,2004,football coach from the United States
53862,en.wikipedia.org/wiki/Darth_Vader,Darth_Vader,other,"arts, culture and entertainment",1562057,32,8102,2002,main villain of the Star Wars Trilogy
495350,en.wikipedia.org/wiki/Toni_Braxton,Toni_Braxton,biography,"arts, culture and entertainment",105667,18,4597,2004,American R&B singer-songwriter
6009939,en.wikipedia.org/wiki/Interstellar_(film),Interstellar_(film),other,"arts, culture and entertainment",340404,37,6496,2006,2014 British-American science fiction film directed by Christopher Nolan
3470,en.wikipedia.org/wiki/Burkina_Faso,Burkina_Faso,other,history and geography,102318,15,10241,2001,sovereign state in Africa
8709554,en.wikipedia.org/wiki/Nikki_Haley,Nikki_Haley,biography,history and geography,185973,33,5334,2007,American politician
35746799,en.wikipedia.org/wiki/Bennet_Omalu,Bennet_Omalu,biography,other,98281,9,1714,2012,Nigerian-American pathologist
1845368,en.wikipedia.org/wiki/John_Krasinski,John_Krasinski,biography,"arts, culture and entertainment",352331,21,2690,2005,American actor and writer
45285712,en.wikipedia.org/wiki/Heroes_Reborn_(miniseries),Heroes_Reborn_(miniseries),other,"arts, culture and entertainment",84953,10,739,2015,TV series
939583,en.wikipedia.org/wiki/Amy_Winehouse,Amy_Winehouse,biography,"arts, culture and entertainment",316944,15,10367,2004,English singer and songwriter
50410743,"en.wikipedia.org/wiki/Martin_Luther_King,_Jr._Day","Martin_Luther_King,_Jr._Day",other,"arts, culture and entertainment",17308,0,1804,2016,
41373899,en.wikipedia.org/wiki/Ethan_Couch,Ethan_Couch,biography,"arts, culture and entertainment",66909,8,2668,2013,American convicted of manslaughter
49986438,en.wikipedia.org/wiki/Internet_Movie_Database,Internet_Movie_Database,other,"arts, culture and entertainment",97932,0,3155,2016,
5792809,en.wikipedia.org/wiki/Angelina_Jolie,Angelina_Jolie,biography,"arts, culture and entertainment",529951,12,9510,2001,"American actress, filmmaker, screenwriter and producer"
5422144,en.wikipedia.org/wiki/Taylor_Swift,Taylor_Swift,biography,"arts, culture and entertainment",621026,73,9941,2006,American singer-songwriter
20913302,en.wikipedia.org/wiki/Robert_De_Niro,Robert_De_Niro,biography,other,394721,33,9700,2001,"Italian-American actor, director and producer"
5043192,en.wikipedia.org/wiki/Hillary_Clinton,Hillary_Clinton,biography,history and geography,517354,66,17457,2001,American politician
736,en.wikipedia.org/wiki/Albert_Einstein,Albert_Einstein,biography,"arts, culture and entertainment",607819,23,10930,2001,German-born theoretical physicist; developer of the theory of relativity (1879–1955)
100692,en.wikipedia.org/wiki/Denzel_Washington,Denzel_Washington,biography,other,295001,16,2781,2002,"American actor, screenwriter, director and producer"
2387806,en.wikipedia.org/wiki/Harry_Potter,Harry_Potter,other,"arts, culture and entertainment",507548,39,11535,2001,series of seven fantasy novels by J.K. Rowling
31227103,en.wikipedia.org/wiki/American_Horror_Story,American_Horror_Story,other,"arts, culture and entertainment",453802,58,9527,2011,American anthology horror television series
41283012,en.wikipedia.org/wiki/The_5th_Wave_(novel),The_5th_Wave_(novel),other,"arts, culture and entertainment",42557,7,1253,2013,Young adult science fiction novel by Rick Yancey
37650258,en.wikipedia.org/wiki/List_of_highest-grossing_Indian_films,List_of_highest-grossing_Indian_films,other,"arts, culture and entertainment",643327,100,718,2012,Wikimedia list article
43117078,en.wikipedia.org/wiki/Bridge_of_Spies_(film),Bridge_of_Spies_(film),other,"arts, culture and entertainment",139593,18,2794,2014,2015 American historical drama-thriller film directed by Steven Spielberg
55648909,en.wikipedia.org/wiki/List_of_most_viewed_YouTube_videos,List_of_most_viewed_YouTube_videos,other,internet and game,249447,0,748,2017,
277277,en.wikipedia.org/wiki/Lili_Elbe,Lili_Elbe,biography,history and geography,92184,6,871,2003,24/11/2003
13586,en.wikipedia.org/wiki/HTTPS,HTTPS,other,internet and game,297738,20,2622,2001,extension of the HTTP communications protocol to support TLS encryption
746248,en.wikipedia.org/wiki/Supersonic_Low_Altitude_Missile,Supersonic_Low_Altitude_Missile,other,history and geography,15459,1,995,2004,Proposed type of nuclear-powered cruise missile
13542396,en.wikipedia.org/wiki/List_of_The_Big_Bang_Theory_episodes,List_of_The_Big_Bang_Theory_episodes,other,"arts, culture and entertainment",250679,11,140,2007,Wikimedia list article
166959,en.wikipedia.org/wiki/Matt_Damon,Matt_Damon,biography,"arts, culture and entertainment",333800,19,3911,2003,"American actor, screenwriter, and producer"
42179,en.wikipedia.org/wiki/Mount_Everest,Mount_Everest,other,sport,315376,30,15956,2002,"Earth's highest mountain above sea level, located in the Mahalangur Himal sub-range of the Himalayas"
41705111,en.wikipedia.org/wiki/Mozart_in_the_Jungle,Mozart_in_the_Jungle,other,"arts, culture and entertainment",50700,4,859,2014,television series
19593916,en.wikipedia.org/wiki/Megyn_Kelly,Megyn_Kelly,biography,"arts, culture and entertainment",228392,24,2088,2005,American journalist and attorney
166538,en.wikipedia.org/wiki/Nat_King_Cole,Nat_King_Cole,biography,"arts, culture and entertainment",91037,12,3640,2003,American singer and jazz pianist (1919-1965)
16175,en.wikipedia.org/wiki/Jennifer_Lopez,Jennifer_Lopez,biography,"arts, culture and entertainment",517976,17,9660,2001,"American actress, singer, dancer, and producer"
909036,en.wikipedia.org/wiki/Elon_Musk,Elon_Musk,biography,STEM,1164709,70,5460,2004,South African-born American entrepreneur
20913246,en.wikipedia.org/wiki/Scarlett_Johansson,Scarlett_Johansson,biography,"arts, culture and entertainment",668435,33,6368,2003,"American actress, model, and singer"
46814775,en.wikipedia.org/wiki/Billions_(TV_series),Billions_(TV_series),other,"arts, culture and entertainment",218112,14,925,2015,American television drama series
49547352,en.wikipedia.org/wiki/Star_Wars_Episode_I:_The_Phantom_Menace,Star_Wars_Episode_I:_The_Phantom_Menace,other,"arts, culture and entertainment",54334,0,8733,2016,
773158,en.wikipedia.org/wiki/Caitlyn_Jenner,Caitlyn_Jenner,biography,other,470573,30,5913,2004,American reality television personality and retired Olympic decathlete champion
3253211,en.wikipedia.org/wiki/Chloë_Grace_Moretz,Chloë_Grace_Moretz,biography,"arts, culture and entertainment",285062,15,2010,2005,American actress and model
51127132,en.wikipedia.org/wiki/Pretty_Little_Liars_(TV_series),Pretty_Little_Liars_(TV_series),other,"arts, culture and entertainment",97673,0,2648,2016,
38459,en.wikipedia.org/wiki/Natalie_Portman,Natalie_Portman,biography,"arts, culture and entertainment",403741,27,5797,2002,palestine-American actress
164910,en.wikipedia.org/wiki/Serena_Williams,Serena_Williams,biography,sport,396535,77,17791,2003,American female tennis player
58104857,en.wikipedia.org/wiki/Bigg_Boss_9,Bigg_Boss_9,other,"arts, culture and entertainment",50831,0,714,2018,
980836,en.wikipedia.org/wiki/Andy_Murray,Andy_Murray,biography,sport,210624,62,17068,2004,British tennis player
44254251,en.wikipedia.org/wiki/The_Expanse_(TV_series),The_Expanse_(TV_series),other,"arts, culture and entertainment",243452,24,2161,2014,American science fiction television series
